Transport code output file.

Total source generations: 31
Right leakage: 1.20664e+10 neutrons, 0.302419%
Left leakage : 1.20664e+10 neutrons, 0.302419%

_____Total Flux_____
dist | flux
7.62006 9.73984e+10
7.67006 9.75692e+10
7.72006 9.77494e+10
7.77006 9.7939e+10
7.82006 9.81381e+10
7.87006 9.83467e+10
7.92006 9.85649e+10
7.97006 9.87927e+10
8.02006 9.90302e+10
8.07006 9.92775e+10
8.12006 9.95347e+10
8.17006 9.98018e+10
8.22006 1.00079e+11
8.27006 1.00366e+11
8.32006 1.00664e+11
8.37005 1.00972e+11
8.42005 1.0129e+11
8.47005 1.0162e+11
8.52005 1.01959e+11
8.57005 1.0231e+11
8.62005 1.02672e+11
8.67005 1.03045e+11
8.72005 1.0343e+11
8.77005 1.03826e+11
8.82005 1.04234e+11
8.87005 1.04654e+11
8.92005 1.05086e+11
8.97005 1.0553e+11
9.00254 1.05824e+11
9.01754 1.05958e+11
9.03254 1.06091e+11
9.04754 1.06222e+11
9.06254 1.0635e+11
9.07754 1.06476e+11
9.09254 1.066e+11
9.10754 1.06722e+11
9.12254 1.06842e+11
9.13754 1.06959e+11
9.15254 1.07075e+11
9.16754 1.07188e+11
9.18254 1.07299e+11
9.19754 1.07408e+11
9.21254 1.07515e+11
9.22754 1.0762e+11
9.24253 1.07723e+11
9.25753 1.07823e+11
9.27253 1.07922e+11
9.28753 1.08018e+11
9.30253 1.08112e+11
9.31753 1.08205e+11
9.33253 1.08295e+11
9.34753 1.08383e+11
9.36253 1.08469e+11
9.37753 1.08553e+11
9.39253 1.08634e+11
9.40753 1.08714e+11
9.42253 1.08792e+11
9.43753 1.08868e+11
9.45253 1.08941e+11
9.46753 1.09013e+11
9.48252 1.09082e+11
9.49752 1.0915e+11
9.51252 1.09215e+11
9.52752 1.09278e+11
9.54252 1.0934e+11
9.55752 1.09399e+11
9.57252 1.09456e+11
9.58752 1.09511e+11
9.60252 1.09565e+11
9.61752 1.09616e+11
9.63252 1.09665e+11
9.64752 1.09712e+11
9.66252 1.09757e+11
9.67752 1.098e+11
9.69252 1.09841e+11
9.70752 1.0988e+11
9.72252 1.09917e+11
9.73751 1.09952e+11
9.75251 1.09985e+11
9.76751 1.10016e+11
9.78251 1.10045e+11
9.79751 1.10072e+11
9.81251 1.10097e+11
9.82751 1.1012e+11
9.84251 1.10141e+11
9.85751 1.1016e+11
9.87251 1.10177e+11
9.88751 1.10192e+11
9.90251 1.10205e+11
9.91751 1.10216e+11
9.93251 1.10225e+11
9.94751 1.10232e+11
9.96251 1.10237e+11
9.9775 1.1024e+11
9.9925 1.10241e+11
10.0075 1.1024e+11
10.0225 1.10237e+11
10.0375 1.10232e+11
10.0525 1.10225e+11
10.0675 1.10216e+11
10.0825 1.10205e+11
10.0975 1.10192e+11
10.1125 1.10177e+11
10.1275 1.1016e+11
10.1425 1.10141e+11
10.1575 1.1012e+11
10.1725 1.10097e+11
