Transport code output file.

Total source generations: 31
Right leakage: 1.04806e+10 neutrons, 0.262018%
Left leakage : 1.27848e+10 neutrons, 0.319622%

_____Total Flux_____
6.96754 1.27796e+11
6.98254 1.27974e+11
6.99754 1.28151e+11
7.01254 1.28326e+11
7.02754 1.285e+11
7.04254 1.28673e+11
7.05754 1.28844e+11
7.07254 1.29013e+11
7.08754 1.29181e+11
7.10254 1.29347e+11
7.11754 1.29512e+11
7.13254 1.29676e+11
7.14754 1.29838e+11
7.16254 1.29998e+11
7.17754 1.30157e+11
7.19254 1.30315e+11
7.20754 1.30471e+11
7.22254 1.30626e+11
7.23754 1.30779e+11
7.25254 1.3093e+11
7.26754 1.31081e+11
7.28254 1.3123e+11
7.29754 1.31377e+11
7.31254 1.31523e+11
7.32754 1.31668e+11
7.34254 1.31811e+11
7.35754 1.31953e+11
7.37255 1.32093e+11
7.38755 1.32232e+11
7.40255 1.3237e+11
7.41755 1.32506e+11
7.43255 1.32641e+11
7.44755 1.32774e+11
7.46255 1.32906e+11
7.47755 1.33037e+11
7.49255 1.33166e+11
7.50755 1.33294e+11
7.52255 1.3342e+11
7.53755 1.33546e+11
7.55255 1.33669e+11
7.56755 1.33792e+11
7.58255 1.33913e+11
7.59755 1.34033e+11
7.61255 1.34151e+11
7.62755 1.34268e+11
7.64255 1.34384e+11
7.65755 1.34498e+11
7.67255 1.34611e+11
7.68755 1.34723e+11
7.70255 1.34834e+11
7.71755 1.34943e+11
7.73255 1.35051e+11
7.74755 1.35157e+11
7.76255 1.35262e+11
7.77755 1.35366e+11
7.79255 1.35469e+11
7.80756 1.3557e+11
7.82256 1.3567e+11
7.83756 1.35769e+11
7.85256 1.35866e+11
7.86756 1.35962e+11
7.88256 1.36057e+11
7.89756 1.36151e+11
7.91256 1.36243e+11
7.92756 1.36334e+11
7.94256 1.36424e+11
7.95756 1.36512e+11
7.97256 1.36599e+11
7.98756 1.36685e+11
8.00256 1.3677e+11
8.01756 1.36853e+11
8.03256 1.36935e+11
8.04756 1.37016e+11
8.06256 1.37096e+11
8.07756 1.37174e+11
8.09256 1.37251e+11
8.10756 1.37327e+11
8.12255 1.37402e+11
8.13755 1.37475e+11
8.15255 1.37548e+11
8.16755 1.37618e+11
8.18255 1.37688e+11
8.19755 1.37757e+11
8.21255 1.37824e+11
8.22755 1.3789e+11
8.24255 1.37955e+11
8.25755 1.38018e+11
8.27255 1.38081e+11
8.28755 1.38142e+11
8.30255 1.38202e+11
8.31755 1.3826e+11
8.33255 1.38318e+11
8.34755 1.38374e+11
8.36255 1.38429e+11
8.37754 1.38483e+11
8.39254 1.38535e+11
8.40754 1.38587e+11
8.42254 1.38637e+11
8.43754 1.38686e+11
8.45254 1.38734e+11
8.46754 1.3878e+11
8.48254 1.38826e+11
8.49754 1.3887e+11
8.51254 1.38913e+11
8.52754 1.38955e+11
8.54254 1.38995e+11
8.55754 1.39035e+11
8.57254 1.39073e+11
8.58754 1.3911e+11
8.60254 1.39146e+11
8.61753 1.3918e+11
8.63253 1.39214e+11
8.64753 1.39246e+11
8.66253 1.39277e+11
8.67753 1.39307e+11
8.69253 1.39335e+11
8.70753 1.39363e+11
8.72253 1.39389e+11
8.73753 1.39414e+11
8.75253 1.39438e+11
8.76753 1.39461e+11
8.78253 1.39483e+11
8.79753 1.39503e+11
8.81253 1.39522e+11
8.82753 1.3954e+11
8.84253 1.39557e+11
8.85752 1.39573e+11
8.87252 1.39587e+11
8.88752 1.39601e+11
8.90252 1.39613e+11
8.91752 1.39624e+11
8.93252 1.39633e+11
8.94752 1.39642e+11
8.96252 1.39649e+11
8.97752 1.39656e+11
8.99252 1.39661e+11
9.00752 1.39664e+11
9.02252 1.39667e+11
9.03752 1.39669e+11
9.05252 1.39669e+11
9.06752 1.39668e+11
9.08252 1.39666e+11
9.09752 1.39663e+11
9.11251 1.39659e+11
9.12751 1.39653e+11
9.14251 1.39646e+11
9.15751 1.39638e+11
9.17251 1.39629e+11
9.18751 1.39619e+11
9.20251 1.39608e+11
9.21751 1.39595e+11
9.23251 1.39581e+11
9.24751 1.39566e+11
9.26251 1.3955e+11
9.27751 1.39533e+11
9.29251 1.39514e+11
9.30751 1.39495e+11
9.32251 1.39474e+11
9.33751 1.39451e+11
9.3525 1.39428e+11
9.3675 1.39404e+11
9.3825 1.39378e+11
9.3975 1.39351e+11
9.4125 1.39323e+11
9.4275 1.39294e+11
9.4425 1.39264e+11
9.4575 1.39232e+11
9.4725 1.39199e+11
9.4875 1.39165e+11
9.5025 1.3913e+11
9.5175 1.39094e+11
9.5325 1.39056e+11
9.5475 1.39017e+11
9.5625 1.38977e+11
9.5775 1.38936e+11
9.59249 1.38894e+11
9.60749 1.3885e+11
9.62249 1.38805e+11
9.63749 1.38759e+11
9.65249 1.38712e+11
9.66749 1.38664e+11
9.68249 1.38614e+11
9.69749 1.38563e+11
9.71249 1.38511e+11
9.72749 1.38458e+11
9.74249 1.38403e+11
9.75749 1.38348e+11
9.77249 1.38291e+11
9.78749 1.38233e+11
9.80249 1.38173e+11
9.81749 1.38113e+11
9.83249 1.38051e+11
9.84748 1.37988e+11
9.86248 1.37923e+11
9.87748 1.37858e+11
9.89248 1.37791e+11
9.90748 1.37723e+11
9.92248 1.37654e+11
9.93748 1.37583e+11
9.95248 1.37512e+11
9.96748 1.37439e+11
9.98248 1.37364e+11
9.99748 1.37289e+11
10.0125 1.37212e+11
10.0275 1.37134e+11
10.0425 1.37055e+11
10.0575 1.36974e+11
10.0725 1.36892e+11
10.0875 1.36809e+11
10.1025 1.36725e+11
10.1175 1.36639e+11
10.1325 1.36553e+11
10.1475 1.36464e+11
10.1625 1.36375e+11
10.1775 1.36284e+11
10.1925 1.36192e+11
10.2075 1.36099e+11
10.2225 1.36004e+11
10.2375 1.35908e+11
10.2525 1.35811e+11
10.2675 1.35713e+11
10.2825 1.35613e+11
10.2975 1.35512e+11
10.3125 1.35409e+11
10.3275 1.35306e+11
10.3425 1.35201e+11
10.3575 1.35094e+11
10.3725 1.34987e+11
10.3875 1.34878e+11
10.4025 1.34767e+11
10.4175 1.34656e+11
10.4325 1.34542e+11
10.4475 1.34428e+11
10.4625 1.34312e+11
10.4775 1.34195e+11
10.4925 1.34077e+11
10.5075 1.33957e+11
10.5225 1.33836e+11
10.5375 1.33713e+11
10.5525 1.3359e+11
10.5675 1.33464e+11
10.5825 1.33338e+11
10.5975 1.3321e+11
10.6125 1.3308e+11
10.6275 1.32949e+11
10.6425 1.32817e+11
10.6575 1.32684e+11
10.6725 1.32549e+11
10.6875 1.32412e+11
10.7024 1.32275e+11
10.7174 1.32135e+11
10.7324 1.31995e+11
10.7474 1.31853e+11
10.7624 1.31709e+11
10.7774 1.31564e+11
10.7924 1.31418e+11
10.8074 1.3127e+11
10.8224 1.31121e+11
10.8374 1.3097e+11
10.8524 1.30818e+11
10.8674 1.30664e+11
10.8824 1.30509e+11
10.8974 1.30352e+11
10.9124 1.30194e+11
10.9274 1.30035e+11
10.9424 1.29874e+11
10.9574 1.29711e+11
10.9724 1.29547e+11
10.9874 1.29382e+11
11.0024 1.29214e+11
11.0174 1.29046e+11
11.0324 1.28876e+11
11.0474 1.28704e+11
11.0624 1.28531e+11
11.0774 1.28356e+11
11.0924 1.2818e+11
11.1074 1.28002e+11
11.1224 1.27823e+11
11.1374 1.27642e+11
11.1524 1.27459e+11
11.1674 1.27275e+11
11.1824 1.2709e+11
11.1974 1.26902e+11
11.2124 1.26714e+11
11.2274 1.26523e+11
11.2424 1.26331e+11
11.2574 1.26137e+11
11.2724 1.25942e+11
11.2874 1.25745e+11
11.3024 1.25547e+11
11.3174 1.25347e+11
11.3324 1.25145e+11
11.3474 1.24941e+11
11.3624 1.24736e+11
11.3774 1.24529e+11
11.3924 1.24321e+11
11.4074 1.24111e+11
11.4224 1.23899e+11
11.4374 1.23685e+11
11.4524 1.2347e+11
11.4674 1.23253e+11
11.4824 1.23034e+11
11.4974 1.22814e+11
11.5124 1.22592e+11
11.5274 1.22368e+11
11.5424 1.22142e+11
11.5574 1.21915e+11
11.5724 1.21685e+11
11.5874 1.21455e+11
11.6024 1.21222e+11
11.6174 1.20987e+11
11.6324 1.20751e+11
11.6474 1.20513e+11
11.6624 1.20273e+11
11.6774 1.20031e+11
11.6924 1.19788e+11
11.7074 1.19542e+11
11.7224 1.19295e+11
11.7374 1.19046e+11
11.7524 1.18795e+11
11.7674 1.18542e+11
11.7824 1.18287e+11
11.7974 1.18031e+11
11.8124 1.17772e+11
11.8274 1.17512e+11
11.8424 1.17249e+11
11.8574 1.16985e+11
11.8724 1.16719e+11
11.8874 1.16451e+11
11.9024 1.16181e+11
11.9174 1.15909e+11
11.9324 1.15635e+11
11.9474 1.15359e+11
11.9624 1.15081e+11
11.9774 1.14801e+11
11.9924 1.14519e+11
12.0249 1.13907e+11
12.0749 1.12975e+11
12.1249 1.12056e+11
12.1749 1.11151e+11
12.2249 1.10259e+11
12.2749 1.0938e+11
12.3249 1.08514e+11
12.3749 1.07659e+11
12.4249 1.06817e+11
12.4749 1.05987e+11
12.5249 1.05167e+11
12.5749 1.04359e+11
12.6249 1.03562e+11
12.6749 1.02775e+11
12.7249 1.01998e+11
12.7749 1.01231e+11
12.8249 1.00474e+11
12.8749 9.97269e+10
12.9249 9.89885e+10
12.9749 9.82592e+10
13.0249 9.75386e+10
13.0749 9.68266e+10
13.1249 9.61228e+10
13.1749 9.54271e+10
13.2249 9.47394e+10
13.2749 9.40594e+10
13.3249 9.33869e+10
13.3749 9.27216e+10
13.4249 9.20635e+10
13.4749 9.14123e+10
13.5249 9.07679e+10
13.5749 9.01302e+10
13.6249 8.94988e+10
13.6749 8.88737e+10
13.7249 8.82547e+10
13.7749 8.76417e+10
13.8249 8.70345e+10
13.8749 8.64329e+10
13.9249 8.58369e+10
13.9749 8.52462e+10
14.0249 8.46608e+10
14.0749 8.40806e+10
14.1249 8.35053e+10
14.1749 8.2935e+10
14.2249 8.23693e+10
14.2749 8.18084e+10
14.3249 8.12519e+10
14.3749 8.06999e+10
14.4249 8.01521e+10
14.4749 7.96086e+10
14.5249 7.90692e+10
14.5749 7.85338e+10
14.6249 7.80023e+10
14.6749 7.74746e+10
14.7249 7.69507e+10
14.7749 7.64304e+10
14.8249 7.59136e+10
14.8749 7.54003e+10
14.9249 7.48905e+10
14.9749 7.43839e+10
15.0249 7.38805e+10
15.0749 7.33803e+10
15.1248 7.28832e+10
15.1748 7.23891e+10
15.2248 7.18979e+10
15.2748 7.14096e+10
15.3248 7.09241e+10
15.3748 7.04413e+10
15.4248 6.99613e+10
15.4748 6.94838e+10
15.5248 6.90089e+10
15.5748 6.85364e+10
15.6248 6.80665e+10
15.6748 6.75989e+10
15.7248 6.71336e+10
15.7748 6.66705e+10
15.8248 6.62098e+10
15.8748 6.57511e+10
15.9248 6.52946e+10
15.9748 6.48401e+10
16.0248 6.43877e+10
16.0748 6.39372e+10
16.1248 6.34887e+10
16.1748 6.3042e+10
16.2248 6.25971e+10
16.2748 6.2154e+10
16.3248 6.17127e+10
16.3748 6.1273e+10
16.4248 6.0835e+10
16.4748 6.03986e+10
16.5248 5.99638e+10
16.5748 5.95305e+10
16.6248 5.90986e+10
16.6748 5.86682e+10
16.7248 5.82392e+10
16.7748 5.78116e+10
16.8248 5.73853e+10
16.8748 5.69603e+10
16.9248 5.65365e+10
16.9748 5.61139e+10
17.0248 5.56925e+10
17.0748 5.52721e+10
17.1248 5.48529e+10
17.1748 5.44347e+10
17.2248 5.40176e+10
17.2748 5.36013e+10
17.3248 5.3186e+10
17.3748 5.27715e+10
17.4248 5.2358e+10
17.4748 5.19452e+10
17.5248 5.15331e+10
17.5748 5.11218e+10
17.6248 5.07111e+10
17.6748 5.0301e+10
17.7248 4.98915e+10
17.7748 4.94826e+10
17.8248 4.90741e+10
17.8748 4.8666e+10
17.9248 4.82584e+10
17.9748 4.7851e+10
18.0248 4.74439e+10
18.0748 4.7037e+10
18.1248 4.66303e+10
18.1748 4.62236e+10
18.2248 4.5817e+10
18.2748 4.54103e+10
18.3248 4.50035e+10
18.3748 4.45965e+10
18.4248 4.41892e+10
18.4748 4.37816e+10
18.5248 4.33734e+10
18.5748 4.29648e+10
18.6248 4.25555e+10
18.6748 4.21453e+10
18.7248 4.17343e+10
18.7748 4.13223e+10
18.8248 4.09091e+10
18.8748 4.04945e+10
18.9248 4.00784e+10
18.9748 3.96606e+10
19.0248 3.92409e+10
19.0748 3.8819e+10
19.1248 3.83947e+10
19.1748 3.79677e+10
19.2248 3.75376e+10
19.2748 3.71041e+10
19.3248 3.66668e+10
19.3748 3.62252e+10
19.4248 3.57787e+10
19.4748 3.53268e+10
19.5248 3.48687e+10
19.5748 3.44036e+10
19.6248 3.39306e+10
19.6748 3.34486e+10
19.7248 3.29563e+10
19.7748 3.24522e+10
19.8248 3.19345e+10
19.8748 3.14011e+10
19.9248 3.08492e+10
19.9748 3.02753e+10

_____Absorption rate_____
dist | absorption
0.025 1.34612e+10
0.075 1.38441e+10
0.125 1.42029e+10
0.175 1.45432e+10
0.225 1.48684e+10
0.275 1.51809e+10
0.325 1.54827e+10
0.375 1.57754e+10
0.425 1.606e+10
0.475 1.63377e+10
0.525 1.66093e+10
0.575 1.68755e+10
0.625 1.7137e+10
0.675 1.73942e+10
0.725 1.76476e+10
0.775 1.78976e+10
0.825 1.81446e+10
0.875 1.83888e+10
0.925 1.86305e+10
0.975 1.88699e+10
1.025 1.91073e+10
1.075 1.93427e+10
1.125 1.95764e+10
1.175 1.98084e+10
1.225 2.0039e+10
1.275 2.02682e+10
1.325 2.04961e+10
1.375 2.07228e+10
1.425 2.09483e+10
1.475 2.11729e+10
1.525 2.13964e+10
1.575 2.1619e+10
1.625 2.18408e+10
1.675 2.20617e+10
1.725 2.22819e+10
1.775 2.25013e+10
1.825 2.272e+10
1.875 2.29381e+10
1.925 2.31555e+10
1.975 2.33724e+10
2.025 2.35887e+10
2.075 2.38045e+10
2.125 2.40197e+10
2.175 2.42345e+10
2.225 2.44488e+10
2.275 2.46627e+10
2.325 2.48762e+10
2.375 2.50892e+10
2.425 2.53019e+10
2.475 2.55143e+10
2.525 2.57263e+10
2.575 2.5938e+10
2.625 2.61494e+10
2.675 2.63605e+10
2.725 2.65713e+10
2.775 2.67819e+10
2.825 2.69922e+10
2.875 2.72023e+10
2.925 2.74122e+10
2.975 2.76219e+10
3.025 2.78314e+10
3.075 2.80408e+10
3.125 2.825e+10
3.175 2.8459e+10
3.225 2.8668e+10
3.275 2.88768e+10
3.325 2.90855e+10
3.375 2.92941e+10
3.425 2.95027e+10
3.475 2.97112e+10
3.525 2.99196e+10
3.575 3.0128e+10
3.625 3.03364e+10
3.675 3.05448e+10
3.72501 3.07531e+10
3.77501 3.09615e+10
3.82501 3.11699e+10
3.87501 3.13784e+10
3.92501 3.15869e+10
3.97501 3.17955e+10
4.02501 3.20041e+10
4.07501 3.22129e+10
4.12501 3.24218e+10
4.17501 3.26308e+10
4.22501 3.28399e+10
4.27501 3.30492e+10
4.32501 3.32586e+10
4.37501 3.34683e+10
4.42501 3.36781e+10
4.47501 3.38881e+10
4.52501 3.40984e+10
4.57501 3.43089e+10
4.62501 3.45197e+10
4.67501 3.47307e+10
4.72501 3.49421e+10
4.77501 3.51537e+10
4.82501 3.53657e+10
4.87501 3.55781e+10
4.92501 3.57908e+10
4.97501 3.60038e+10
5.02501 3.62173e+10
5.07501 3.64312e+10
5.12501 3.66455e+10
5.17501 3.68603e+10
5.22501 3.70755e+10
5.27501 3.72913e+10
5.32501 3.75075e+10
5.37501 3.77243e+10
5.42501 3.79416e+10
5.47501 3.81596e+10
5.52501 3.8378e+10
5.57501 3.85972e+10
5.62501 3.88169e+10
5.67501 3.90373e+10
5.72501 3.92584e+10
5.77501 3.94802e+10
5.82501 3.97027e+10
5.87501 3.99259e+10
5.92501 4.015e+10
5.97501 4.03747e+10
6.00751 4.05211e+10
6.02251 4.05884e+10
6.03751 4.06553e+10
6.05252 4.07219e+10
6.06752 4.07881e+10
6.08252 4.08539e+10
6.09752 4.09194e+10
6.11252 4.09845e+10
6.12752 4.10492e+10
6.14252 4.11136e+10
6.15752 4.11776e+10
6.17252 4.12413e+10
6.18752 4.13046e+10
6.20252 4.13675e+10
6.21752 4.14301e+10
6.23252 4.14923e+10
6.24752 4.15541e+10
6.26252 4.16156e+10
6.27752 4.16767e+10
6.29252 4.17375e+10
6.30752 4.17979e+10
6.32252 4.1858e+10
6.33752 4.19177e+10
6.35252 4.1977e+10
6.36752 4.2036e+10
6.38252 4.20946e+10
6.39752 4.21529e+10
6.41252 4.22108e+10
6.42752 4.22684e+10
6.44252 4.23256e+10
6.45752 4.23825e+10
6.47252 4.2439e+10
6.48752 4.24951e+10
6.50253 4.25509e+10
6.51753 4.26064e+10
6.53253 4.26615e+10
6.54753 4.27162e+10
6.56253 4.27707e+10
6.57753 4.28247e+10
6.59253 4.28784e+10
6.60753 4.29318e+10
6.62253 4.29848e+10
6.63753 4.30375e+10
6.65253 4.30898e+10
6.66753 4.31418e+10
6.68253 4.31934e+10
6.69753 4.32447e+10
6.71253 4.32957e+10
6.72753 4.33463e+10
6.74253 4.33966e+10
6.75753 4.34465e+10
6.77253 4.34961e+10
6.78753 4.35453e+10
6.80253 4.35942e+10
6.81753 4.36428e+10
6.83253 4.3691e+10
6.84753 4.37389e+10
6.86253 4.37864e+10
6.87753 4.38336e+10
6.89253 4.38805e+10
6.90753 4.3927e+10
6.92253 4.39732e+10
6.93754 4.40191e+10
6.95254 4.40646e+10
6.96754 4.41098e+10
6.98254 4.41546e+10
6.99754 4.41991e+10
7.01254 4.42433e+10
7.02754 4.42871e+10
7.04254 4.43307e+10
7.05754 4.43738e+10
7.07254 4.44167e+10
7.08754 4.44592e+10
7.10254 4.45014e+10
7.11754 4.45432e+10
7.13254 4.45847e+10
7.14754 4.46259e+10
7.16254 4.46668e+10
7.17754 4.47073e+10
7.19254 4.47475e+10
7.20754 4.47874e+10
7.22254 4.48269e+10
7.23754 4.48662e+10
7.25254 4.4905e+10
7.26754 4.49436e+10
7.28254 4.49818e+10
7.29754 4.50197e+10
7.31254 4.50573e+10
7.32754 4.50946e+10
7.34254 4.51315e+10
7.35754 4.51681e+10
7.37255 4.52044e+10
7.38755 4.52403e+10
7.40255 4.5276e+10
7.41755 4.53113e+10
7.43255 4.53463e+10
7.44755 4.53809e+10
7.46255 4.54153e+10
7.47755 4.54493e+10
7.49255 4.5483e+10
7.50755 4.55163e+10
7.52255 4.55494e+10
7.53755 4.55821e+10
7.55255 4.56145e+10
7.56755 4.56466e+10
7.58255 4.56784e+10
7.59755 4.57098e+10
7.61255 4.5741e+10
7.62755 4.57718e+10
7.64255 4.58023e+10
7.65755 4.58325e+10
7.67255 4.58623e+10
7.68755 4.58919e+10
7.70255 4.59211e+10
7.71755 4.595e+10
7.73255 4.59786e+10
7.74755 4.60068e+10
7.76255 4.60348e+10
7.77755 4.60624e+10
7.79255 4.60897e+10
7.80756 4.61167e+10
7.82256 4.61434e+10
7.83756 4.61698e+10
7.85256 4.61959e+10
7.86756 4.62216e+10
7.88256 4.6247e+10
7.89756 4.62722e+10
7.91256 4.6297e+10
7.92756 4.63214e+10
7.94256 4.63456e+10
7.95756 4.63695e+10
7.97256 4.6393e+10
7.98756 4.64163e+10
8.00256 4.64392e+10
8.01756 4.64618e+10
8.03256 4.64841e+10
8.04756 4.65061e+10
8.06256 4.65278e+10
8.07756 4.65491e+10
8.09256 4.65702e+10
8.10756 4.65909e+10
8.12255 4.66113e+10
8.13755 4.66314e+10
8.15255 4.66513e+10
8.16755 4.66707e+10
8.18255 4.66899e+10
8.19755 4.67088e+10
8.21255 4.67274e+10
8.22755 4.67456e+10
8.24255 4.67636e+10
8.25755 4.67812e+10
8.27255 4.67986e+10
8.28755 4.68156e+10
8.30255 4.68323e+10
8.31755 4.68487e+10
8.33255 4.68648e+10
8.34755 4.68806e+10
8.36255 4.68961e+10
8.37754 4.69112e+10
8.39254 4.69261e+10
8.40754 4.69407e+10
8.42254 4.69549e+10
8.43754 4.69688e+10
8.45254 4.69825e+10
8.46754 4.69958e+10
8.48254 4.70088e+10
8.49754 4.70215e+10
8.51254 4.70339e+10
8.52754 4.7046e+10
8.54254 4.70578e+10
8.55754 4.70693e+10
8.57254 4.70805e+10
8.58754 4.70914e+10
8.60254 4.71019e+10
8.61753 4.71122e+10
8.63253 4.71221e+10
8.64753 4.71318e+10
8.66253 4.71411e+10
8.67753 4.71502e+10
8.69253 4.71589e+10
8.70753 4.71673e+10
8.72253 4.71754e+10
8.73753 4.71832e+10
8.75253 4.71908e+10
8.76753 4.7198e+10
8.78253 4.72049e+10
8.79753 4.72115e+10
8.81253 4.72178e+10
8.82753 4.72237e+10
8.84253 4.72294e+10
8.85752 4.72348e+10
8.87252 4.72398e+10
8.88752 4.72446e+10
8.90252 4.72491e+10
8.91752 4.72532e+10
8.93252 4.72571e+10
8.94752 4.72606e+10
8.96252 4.72639e+10
8.97752 4.72668e+10
8.99252 4.72694e+10
9.00752 4.72718e+10
9.02252 4.72738e+10
9.03752 4.72755e+10
9.05252 4.72769e+10
9.06752 4.7278e+10
9.08252 4.72788e+10
9.09752 4.72793e+10
9.11251 4.72795e+10
9.12751 4.72794e+10
9.14251 4.7279e+10
9.15751 4.72783e+10
9.17251 4.72773e+10
9.18751 4.7276e+10
9.20251 4.72743e+10
9.21751 4.72724e+10
9.23251 4.72702e+10
9.24751 4.72676e+10
9.26251 4.72647e+10
9.27751 4.72616e+10
9.29251 4.72581e+10
9.30751 4.72544e+10
9.32251 4.72503e+10
9.33751 4.72459e+10
9.3525 4.72413e+10
9.3675 4.72363e+10
9.3825 4.7231e+10
9.3975 4.72254e+10
9.4125 4.72195e+10
9.4275 4.72133e+10
9.4425 4.72068e+10
9.4575 4.72e+10
9.4725 4.71929e+10
9.4875 4.71855e+10
9.5025 4.71777e+10
9.5175 4.71697e+10
9.5325 4.71614e+10
9.5475 4.71527e+10
9.5625 4.71438e+10
9.5775 4.71345e+10
9.59249 4.7125e+10
9.60749 4.71151e+10
9.62249 4.71049e+10
9.63749 4.70945e+10
9.65249 4.70837e+10
9.66749 4.70726e+10
9.68249 4.70612e+10
9.69749 4.70495e+10
9.71249 4.70375e+10
9.72749 4.70252e+10
9.74249 4.70125e+10
9.75749 4.69996e+10
9.77249 4.69864e+10
9.78749 4.69729e+10
9.80249 4.6959e+10
9.81749 4.69449e+10
9.83249 4.69304e+10
9.84748 4.69156e+10
9.86248 4.69005e+10
9.87748 4.68852e+10
9.89248 4.68695e+10
9.90748 4.68535e+10
9.92248 4.68372e+10
9.93748 4.68205e+10
9.95248 4.68036e+10
9.96748 4.67864e+10
9.98248 4.67688e+10
9.99748 4.6751e+10
10.0125 4.67328e+10
10.0275 4.67143e+10
10.0425 4.66956e+10
10.0575 4.66764e+10
10.0725 4.66571e+10
10.0875 4.66373e+10
10.1025 4.66173e+10
