Transport code output file.

Total source generations: 105
Right leakage: 1.30764e+10 neutrons, 0.327734%
Left leakage : 1.30764e+10 neutrons, 0.327734%

_____Total Flux_____
4.62252 3.19604e+10
4.63752 3.19834e+10
4.65252 3.20079e+10
4.66752 3.20339e+10
4.68252 3.20612e+10
4.69752 3.20898e+10
4.71252 3.21196e+10
4.72752 3.21505e+10
4.74252 3.21825e+10
4.75752 3.22154e+10
4.77252 3.22492e+10
4.78752 3.22838e+10
4.80252 3.23193e+10
4.81752 3.23556e+10
4.83253 3.23927e+10
4.84753 3.24304e+10
4.86253 3.24689e+10
4.87753 3.2508e+10
4.89253 3.25477e+10
4.90753 3.25881e+10
4.92253 3.26291e+10
4.93753 3.26708e+10
4.95253 3.2713e+10
4.96753 3.27558e+10
4.98253 3.27993e+10
4.99753 3.28434e+10
5.01253 3.2888e+10
5.02753 3.29333e+10
5.04253 3.29793e+10
5.05753 3.30258e+10
5.07253 3.30731e+10
5.08753 3.3121e+10
5.10253 3.31697e+10
5.11753 3.3219e+10
5.13253 3.32692e+10
5.14753 3.33201e+10
5.16253 3.33719e+10
5.17753 3.34246e+10
5.19253 3.34782e+10
5.20753 3.35328e+10
5.22253 3.35885e+10
5.23753 3.36452e+10
5.25253 3.37032e+10
5.26754 3.37624e+10
5.28254 3.38229e+10
5.29754 3.38849e+10
5.31254 3.39484e+10
5.32754 3.40136e+10
5.34254 3.40806e+10
5.35754 3.41496e+10
5.37254 3.42206e+10
5.38754 3.42938e+10
5.40254 3.43695e+10
5.41754 3.44479e+10
5.43254 3.45291e+10
5.44754 3.46135e+10
5.46254 3.47013e+10
5.47754 3.47928e+10
5.49254 3.48884e+10
5.50754 3.49885e+10
5.52254 3.50935e+10
5.53754 3.52039e+10
5.55254 3.53202e+10
5.56754 3.5443e+10
5.58254 3.55731e+10
5.59754 3.57111e+10
5.61254 3.58581e+10
5.62754 3.60148e+10
5.64254 3.61826e+10
5.65754 3.63625e+10
5.67254 3.65562e+10
5.68754 3.67651e+10
5.70255 3.69913e+10
5.71755 3.72368e+10
5.73255 3.75043e+10
5.74755 3.77967e+10
5.76255 3.81174e+10
5.77755 3.84704e+10
5.79255 3.88606e+10
5.80755 3.92936e+10
5.82255 3.97764e+10
5.83755 4.03175e+10
5.85255 4.09274e+10
5.86755 4.1619e+10
5.88255 4.24096e+10
5.89755 4.33213e+10
5.91255 4.43846e+10
5.92755 4.56425e+10
5.94255 4.71579e+10
5.95755 4.90292e+10
5.97255 5.14276e+10
5.98755 5.47512e+10
6.02005 3.69492e+10
6.07005 3.75525e+10
6.12005 3.81022e+10
6.17005 3.86109e+10
6.22005 3.90866e+10
6.27005 3.95343e+10
6.32005 3.99576e+10
6.37005 4.0359e+10
6.42005 4.07403e+10
6.47005 4.11029e+10
6.52005 4.14477e+10
6.57005 4.17756e+10
6.62005 4.20872e+10
6.67005 4.23829e+10
6.72005 4.26631e+10
6.77005 4.29281e+10
6.82006 4.31783e+10
6.87006 4.34136e+10
6.92006 4.36343e+10
6.97006 4.38406e+10
7.02006 4.40325e+10
7.07006 4.421e+10
7.12006 4.43733e+10
7.17006 4.45224e+10
7.22006 4.46573e+10
7.27006 4.47781e+10
7.32006 4.48847e+10
7.37006 4.49772e+10
7.42006 4.50556e+10
7.47006 4.51198e+10
7.52006 4.51699e+10
7.57006 4.52059e+10
7.62006 4.52277e+10
7.67006 4.52353e+10
7.72006 4.52287e+10
7.77006 4.52078e+10
7.82006 4.51727e+10
7.87006 4.51232e+10
7.92006 4.50593e+10
7.97006 4.4981e+10
8.02006 4.48881e+10
8.07006 4.47805e+10
8.12006 4.46581e+10
8.17006 4.45208e+10
8.22006 4.43684e+10
8.27006 4.42006e+10
8.32006 4.40173e+10
8.37005 4.38179e+10
8.42005 4.36022e+10
8.47005 4.33696e+10
8.52005 4.31194e+10
8.57005 4.28508e+10
8.62005 4.25628e+10
8.67005 4.22538e+10
8.72005 4.1922e+10
8.77005 4.15649e+10
8.82005 4.11788e+10
8.87005 4.07583e+10
8.92005 4.02954e+10
8.97005 3.97775e+10
9.00254 5.79031e+10
9.01754 5.46071e+10
9.03254 5.22408e+10
9.04754 5.04039e+10
9.06254 4.89246e+10
9.07754 4.7704e+10
9.09254 4.66787e+10
9.10754 4.58054e+10
9.12254 4.50538e+10
9.13754 4.44013e+10
9.15254 4.3831e+10
9.16754 4.33296e+10
9.18254 4.28865e+10
9.19754 4.24933e+10
9.21254 4.21432e+10
9.22754 4.18302e+10
9.24253 4.15497e+10
9.25753 4.12975e+10
9.27253 4.10702e+10
9.28753 4.08649e+10
9.30253 4.0679e+10
9.31753 4.05104e+10
9.33253 4.03572e+10
9.34753 4.02177e+10
9.36253 4.00904e+10
9.37753 3.99741e+10
9.39253 3.98677e+10
9.40753 3.97702e+10
9.42253 3.96807e+10
9.43753 3.95985e+10
9.45253 3.95229e+10
9.46753 3.94532e+10
9.48252 3.9389e+10
9.49752 3.93298e+10
9.51252 3.9275e+10
9.52752 3.92244e+10
9.54252 3.91776e+10
9.55752 3.91343e+10
9.57252 3.90942e+10
9.58752 3.9057e+10
9.60252 3.90225e+10
9.61752 3.89905e+10
9.63252 3.89609e+10
9.64752 3.89335e+10
9.66252 3.8908e+10
9.67752 3.88844e+10
9.69252 3.88626e+10
9.70752 3.88424e+10
9.72252 3.88237e+10
9.73751 3.88065e+10
9.75251 3.87907e+10
9.76751 3.87761e+10
9.78251 3.87627e+10
9.79751 3.87505e+10
9.81251 3.87395e+10
9.82751 3.87294e+10
9.84251 3.87204e+10
9.85751 3.87123e+10
9.87251 3.87052e+10
9.88751 3.8699e+10
9.90251 3.86936e+10
9.91751 3.86892e+10
9.93251 3.86855e+10
9.94751 3.86827e+10
9.96251 3.86807e+10
9.9775 3.86795e+10
9.9925 3.86791e+10
10.0075 3.86795e+10
10.0225 3.86807e+10
10.0375 3.86827e+10
10.0525 3.86855e+10
10.0675 3.86892e+10
10.0825 3.86936e+10
10.0975 3.8699e+10
10.1125 3.87052e+10
10.1275 3.87123e+10
10.1425 3.87204e+10
10.1575 3.87294e+10
10.1725 3.87394e+10
10.1875 3.87505e+10
10.2025 3.87627e+10
10.2175 3.87761e+10
10.2325 3.87907e+10
10.2475 3.88065e+10
10.2625 3.88237e+10
10.2775 3.88424e+10
10.2925 3.88626e+10
10.3075 3.88844e+10
10.3225 3.8908e+10
10.3375 3.89335e+10
10.3525 3.89609e+10
10.3675 3.89906e+10
10.3825 3.90225e+10
10.3975 3.9057e+10
10.4125 3.90942e+10
10.4275 3.91343e+10
10.4425 3.91776e+10
10.4575 3.92244e+10
10.4725 3.9275e+10
10.4875 3.93298e+10
10.5025 3.9389e+10
10.5175 3.94532e+10
10.5325 3.95229e+10
10.5475 3.95985e+10
10.5625 3.96807e+10
10.5775 3.97702e+10
10.5925 3.98677e+10
10.6075 3.99741e+10
10.6225 4.00904e+10
10.6375 4.02177e+10
10.6525 4.03572e+10
10.6675 4.05104e+10
10.6825 4.0679e+10
10.6975 4.08649e+10
10.7125 4.10702e+10
10.7275 4.12975e+10
10.7425 4.15497e+10
10.7575 4.18302e+10
10.7725 4.21432e+10
10.7875 4.24933e+10
10.8025 4.28865e+10
10.8175 4.33296e+10
10.8325 4.3831e+10
