Transport code output file.

Total source generations: 46
Right leakage: 9.3563e+09 neutrons, 0.234496%
Left leakage : 9.3563e+09 neutrons, 0.234496%

_____Total Flux_____
dist | flux
5.59754 1.87888e+10
5.61254 1.88345e+10
5.62754 1.88824e+10
5.64254 1.89327e+10
5.65754 1.89857e+10
5.67254 1.90417e+10
5.68754 1.91012e+10
5.70255 1.91646e+10
5.71755 1.92324e+10
5.73255 1.93051e+10
5.74755 1.93834e+10
5.76255 1.94682e+10
5.77755 1.95603e+10
5.79255 1.96608e+10
5.80755 1.97711e+10
5.82255 1.98926e+10
5.83755 2.00272e+10
5.85255 2.0177e+10
5.86755 2.03447e+10
5.88255 2.05336e+10
5.89755 2.07476e+10
5.91255 2.0992e+10
5.92755 2.12735e+10
5.94255 2.16007e+10
5.95755 2.19857e+10
5.97255 2.24449e+10
5.98755 2.30018e+10
6.02005 1.86142e+10
6.07005 1.87332e+10
6.12005 1.88487e+10
6.17005 1.89607e+10
6.22005 1.90692e+10
6.27005 1.91742e+10
6.32005 1.92759e+10
6.37005 1.93743e+10
6.42005 1.94694e+10
6.47005 1.95613e+10
6.52005 1.96499e+10
6.57005 1.97354e+10
6.62005 1.98176e+10
6.67005 1.98967e+10
6.72005 1.99727e+10
6.77005 2.00455e+10
6.82006 2.01152e+10
6.87006 2.01818e+10
6.92006 2.02454e+10
6.97006 2.03058e+10
7.02006 2.03632e+10
7.07006 2.04175e+10
7.12006 2.04687e+10
7.17006 2.05168e+10
7.22006 2.05619e+10
7.27006 2.0604e+10
7.32006 2.06429e+10
7.37006 2.06789e+10
7.42006 2.07117e+10
7.47006 2.07415e+10
7.52006 2.07683e+10
7.57006 2.0792e+10
7.62006 2.08126e+10
7.67006 2.08301e+10
7.72006 2.08445e+10
7.77006 2.08559e+10
7.82006 2.08642e+10
7.87006 2.08693e+10
7.92006 2.08714e+10
7.97006 2.08703e+10
8.02006 2.08661e+10
8.07006 2.08588e+10
8.12006 2.08482e+10
8.17006 2.08346e+10
8.22006 2.08177e+10
8.27006 2.07976e+10
8.32006 2.07743e+10
8.37005 2.07477e+10
8.42005 2.07179e+10
8.47005 2.06848e+10
8.52005 2.06483e+10
8.57005 2.06085e+10
8.62005 2.05653e+10
8.67005 2.05186e+10
8.72005 2.04685e+10
8.77005 2.04149e+10
8.82005 2.03577e+10
8.87005 2.02969e+10
8.92005 2.02323e+10
8.97005 2.0164e+10
9.00254 2.47301e+10
9.01754 2.41881e+10
9.03254 2.37447e+10
9.04754 2.33764e+10
9.06254 2.30663e+10
9.07754 2.28025e+10
9.09254 2.25761e+10
9.10754 2.23804e+10
9.12254 2.22101e+10
9.13754 2.20612e+10
9.15254 2.19303e+10
9.16754 2.18148e+10
9.18254 2.17125e+10
9.19754 2.16216e+10
9.21254 2.15405e+10
9.22754 2.14679e+10
9.24253 2.14027e+10
9.25753 2.1344e+10
9.27253 2.1291e+10
9.28753 2.1243e+10
9.30253 2.11995e+10
9.31753 2.11599e+10
9.33253 2.11237e+10
9.34753 2.10906e+10
9.36253 2.10603e+10
9.37753 2.10325e+10
9.39253 2.10069e+10
9.40753 2.09833e+10
9.42253 2.09615e+10
9.43753 2.09413e+10
9.45253 2.09226e+10
9.46753 2.09052e+10
9.48252 2.08891e+10
9.49752 2.08741e+10
9.51252 2.08601e+10
9.52752 2.0847e+10
9.54252 2.08348e+10
9.55752 2.08235e+10
9.57252 2.08128e+10
9.58752 2.08029e+10
9.60252 2.07936e+10
9.61752 2.07849e+10
9.63252 2.07767e+10
9.64752 2.07691e+10
9.66252 2.0762e+10
9.67752 2.07554e+10
9.69252 2.07491e+10
9.70752 2.07434e+10
9.72252 2.0738e+10
9.73751 2.07329e+10
9.75251 2.07283e+10
9.76751 2.0724e+10
9.78251 2.072e+10
9.79751 2.07164e+10
9.81251 2.0713e+10
9.82751 2.071e+10
9.84251 2.07072e+10
9.85751 2.07047e+10
9.87251 2.07026e+10
9.88751 2.07006e+10
9.90251 2.0699e+10
9.91751 2.06976e+10
9.93251 2.06964e+10
9.94751 2.06956e+10
9.96251 2.06949e+10
9.9775 2.06946e+10
9.9925 2.06944e+10
10.0075 2.06946e+10
10.0225 2.06949e+10
10.0375 2.06956e+10
10.0525 2.06965e+10
10.0675 2.06976e+10
10.0825 2.0699e+10
10.0975 2.07006e+10
10.1125 2.07026e+10
10.1275 2.07047e+10
10.1425 2.07072e+10
10.1575 2.071e+10
10.1725 2.0713e+10
10.1875 2.07163e+10
10.2025 2.072e+10
10.2175 2.0724e+10
10.2325 2.07283e+10
10.2475 2.07329e+10
10.2625 2.0738e+10
10.2775 2.07434e+10
10.2925 2.07491e+10
10.3075 2.07554e+10
10.3225 2.0762e+10
10.3375 2.07691e+10
10.3525 2.07767e+10
10.3675 2.07849e+10
10.3825 2.07936e+10
10.3975 2.08029e+10
10.4125 2.08128e+10
10.4275 2.08235e+10
10.4425 2.08348e+10
10.4575 2.0847e+10
10.4725 2.08601e+10
10.4875 2.08741e+10
10.5025 2.08891e+10
10.5175 2.09052e+10
10.5325 2.09226e+10
10.5475 2.09413e+10
10.5625 2.09615e+10
10.5775 2.09833e+10
10.5925 2.10069e+10
10.6075 2.10325e+10
10.6225 2.10603e+10
10.6375 2.10906e+10
10.6525 2.11237e+10
10.6675 2.11599e+10
10.6825 2.11995e+10
10.6975 2.1243e+10
10.7125 2.1291e+10
10.7275 2.1344e+10
10.7425 2.14027e+10
