Transport code output file.

Total source generations: 96
Right leakage: 1.26977e+10 neutrons, 0.317445%
Left leakage : 1.4612e+10 neutrons, 0.365304%

_____Total Flux_____
dist | flux
7.88256 1.29292e+11
7.89756 1.29378e+11
7.91256 1.29462e+11
7.92756 1.29546e+11
7.94256 1.29628e+11
7.95756 1.29709e+11
7.97256 1.29789e+11
7.98756 1.29868e+11
8.00256 1.29946e+11
8.01756 1.30022e+11
8.03256 1.30097e+11
8.04756 1.30172e+11
8.06256 1.30245e+11
8.07756 1.30317e+11
8.09256 1.30388e+11
8.10756 1.30458e+11
8.12255 1.30526e+11
8.13755 1.30594e+11
8.15255 1.3066e+11
8.16755 1.30725e+11
8.18255 1.30789e+11
8.19755 1.30852e+11
8.21255 1.30914e+11
8.22755 1.30975e+11
8.24255 1.31035e+11
8.25755 1.31093e+11
8.27255 1.3115e+11
8.28755 1.31207e+11
8.30255 1.31262e+11
8.31755 1.31316e+11
8.33255 1.31369e+11
8.34755 1.31421e+11
8.36255 1.31471e+11
8.37754 1.31521e+11
8.39254 1.3157e+11
8.40754 1.31617e+11
8.42254 1.31663e+11
8.43754 1.31708e+11
8.45254 1.31753e+11
8.46754 1.31796e+11
8.48254 1.31837e+11
8.49754 1.31878e+11
8.51254 1.31918e+11
8.52754 1.31956e+11
8.54254 1.31994e+11
8.55754 1.3203e+11
8.57254 1.32066e+11
8.58754 1.321e+11
8.60254 1.32133e+11
8.61753 1.32165e+11
8.63253 1.32196e+11
8.64753 1.32226e+11
8.66253 1.32255e+11
8.67753 1.32282e+11
8.69253 1.32309e+11
8.70753 1.32334e+11
8.72253 1.32359e+11
8.73753 1.32382e+11
8.75253 1.32404e+11
8.76753 1.32425e+11
8.78253 1.32445e+11
8.79753 1.32464e+11
8.81253 1.32482e+11
8.82753 1.32499e+11
8.84253 1.32515e+11
8.85752 1.32529e+11
8.87252 1.32543e+11
8.88752 1.32555e+11
8.90252 1.32567e+11
8.91752 1.32577e+11
8.93252 1.32586e+11
8.94752 1.32594e+11
8.96252 1.32601e+11
8.97752 1.32607e+11
8.99252 1.32612e+11
9.00752 1.32616e+11
9.02252 1.32618e+11
9.03752 1.3262e+11
9.05252 1.32621e+11
9.06752 1.3262e+11
9.08252 1.32618e+11
9.09752 1.32616e+11
9.11251 1.32612e+11
9.12751 1.32607e+11
9.14251 1.32601e+11
9.15751 1.32594e+11
9.17251 1.32586e+11
9.18751 1.32577e+11
9.20251 1.32566e+11
9.21751 1.32555e+11
9.23251 1.32543e+11
9.24751 1.32529e+11
9.26251 1.32514e+11
9.27751 1.32499e+11
9.29251 1.32482e+11
9.30751 1.32464e+11
9.32251 1.32445e+11
9.33751 1.32425e+11
9.3525 1.32404e+11
9.3675 1.32382e+11
9.3825 1.32358e+11
9.3975 1.32334e+11
9.4125 1.32308e+11
9.4275 1.32282e+11
9.4425 1.32254e+11
9.4575 1.32226e+11
9.4725 1.32196e+11
9.4875 1.32165e+11
9.5025 1.32133e+11
9.5175 1.321e+11
9.5325 1.32065e+11
9.5475 1.3203e+11
9.5625 1.31994e+11
9.5775 1.31956e+11
9.59249 1.31918e+11
9.60749 1.31878e+11
9.62249 1.31837e+11
9.63749 1.31795e+11
9.65249 1.31752e+11
9.66749 1.31708e+11
9.68249 1.31663e+11
9.69749 1.31617e+11
9.71249 1.31569e+11
9.72749 1.31521e+11
9.74249 1.31471e+11
9.75749 1.31421e+11
9.77249 1.31369e+11
9.78749 1.31316e+11
9.80249 1.31262e+11
9.81749 1.31207e+11
9.83249 1.31151e+11
9.84748 1.31093e+11
9.86248 1.31035e+11
9.87748 1.30975e+11
9.89248 1.30915e+11
9.90748 1.30853e+11
9.92248 1.3079e+11
9.93748 1.30726e+11
9.95248 1.30661e+11
9.96748 1.30594e+11
9.98248 1.30527e+11
9.99748 1.30459e+11
10.0125 1.30389e+11
10.0275 1.30318e+11
10.0425 1.30246e+11
10.0575 1.30173e+11
10.0725 1.30099e+11
10.0875 1.30024e+11
10.1025 1.29947e+11
10.1175 1.2987e+11
10.1325 1.29791e+11
10.1475 1.29711e+11
10.1625 1.2963e+11
10.1775 1.29548e+11
10.1925 1.29465e+11
10.2075 1.29381e+11
10.2225 1.29295e+11
10.2375 1.29208e+11
10.2525 1.29121e+11
10.2675 1.29032e+11
10.2825 1.28942e+11
10.2975 1.2885e+11
10.3125 1.28758e+11
10.3275 1.28664e+11
10.3425 1.2857e+11
10.3575 1.28474e+11
10.3725 1.28377e+11
10.3875 1.28279e+11
10.4025 1.28179e+11
10.4175 1.28079e+11
10.4325 1.27977e+11
10.4475 1.27874e+11
10.4625 1.2777e+11
10.4775 1.27665e+11
10.4925 1.27559e+11
10.5075 1.27452e+11
10.5225 1.27343e+11
10.5375 1.27233e+11
10.5525 1.27122e+11
10.5675 1.2701e+11
10.5825 1.26897e+11
10.5975 1.26782e+11
10.6125 1.26667e+11
10.6275 1.2655e+11
10.6425 1.26432e+11
10.6575 1.26313e+11
10.6725 1.26193e+11
10.6875 1.26071e+11
10.7024 1.25948e+11
10.7174 1.25825e+11
10.7324 1.257e+11
10.7474 1.25574e+11
10.7624 1.25446e+11
10.7774 1.25318e+11
10.7924 1.25188e+11
10.8074 1.25057e+11
10.8224 1.24925e+11
10.8374 1.24792e+11
10.8524 1.24658e+11
10.8674 1.24523e+11
10.8824 1.24386e+11
10.8974 1.24248e+11
10.9124 1.2411e+11
10.9274 1.2397e+11
10.9424 1.23828e+11
10.9574 1.23686e+11
10.9724 1.23543e+11
10.9874 1.23398e+11
11.0024 1.23253e+11
11.0174 1.23106e+11
11.0324 1.22958e+11
11.0474 1.22809e+11
11.0624 1.22659e+11
11.0774 1.22508e+11
11.0924 1.22356e+11
11.1074 1.22203e+11
11.1224 1.22049e+11
11.1374 1.21894e+11
11.1524 1.21738e+11
11.1674 1.2158e+11
11.1824 1.21422e+11
11.1974 1.21263e+11
11.2124 1.21103e+11
11.2274 1.20943e+11
11.2424 1.20781e+11
11.2574 1.20618e+11
11.2724 1.20455e+11
11.2874 1.20291e+11
11.3024 1.20126e+11
11.3174 1.19961e+11
11.3324 1.19795e+11
11.3474 1.19628e+11
11.3624 1.19461e+11
11.3774 1.19293e+11
11.3924 1.19125e+11
11.4074 1.18957e+11
11.4224 1.18788e+11
11.4374 1.18619e+11
11.4524 1.18451e+11
11.4674 1.18282e+11
11.4824 1.18113e+11
11.4974 1.17945e+11
11.5124 1.17777e+11
11.5274 1.1761e+11
11.5424 1.17444e+11
