Transport code output file.

Total source generations: 31
Right leakage: 1.17001e+10 neutrons, 0.293239%
Left leakage : 1.17001e+10 neutrons, 0.293239%

_____Total Flux_____
13.6324 1.07962e+11
13.6474 1.07749e+11
13.6624 1.07534e+11
13.6774 1.07317e+11
13.6924 1.07097e+11
13.7074 1.06876e+11
13.7224 1.06652e+11
13.7374 1.06427e+11
13.7524 1.06199e+11
13.7674 1.05969e+11
13.7824 1.05737e+11
13.7974 1.05503e+11
13.8124 1.05267e+11
13.8274 1.05029e+11
13.8424 1.04789e+11
13.8574 1.04546e+11
13.8724 1.04301e+11
13.8874 1.04054e+11
13.9024 1.03805e+11
13.9174 1.03554e+11
13.9324 1.03301e+11
13.9474 1.03045e+11
13.9624 1.02788e+11
13.9774 1.02528e+11
14.0099 1.01963e+11
14.0599 1.01101e+11
14.1099 1.00251e+11
14.1599 9.94129e+10
14.2099 9.85857e+10
14.2599 9.77695e+10
14.3099 9.69639e+10
14.3599 9.61689e+10
14.4099 9.53839e+10
14.4599 9.46089e+10
14.5099 9.38435e+10
14.5599 9.30875e+10
14.6099 9.23407e+10
14.6599 9.16028e+10
14.7099 9.08736e+10
14.7599 9.01528e+10
14.8099 8.94402e+10
14.8599 8.87358e+10
14.9099 8.80391e+10
14.9599 8.735e+10
15.0099 8.66684e+10
15.0599 8.59939e+10
15.1098 8.53265e+10
15.1598 8.46659e+10
15.2098 8.40119e+10
15.2598 8.33645e+10
15.3098 8.27233e+10
15.3598 8.20884e+10
15.4098 8.14594e+10
15.4598 8.08361e+10
15.5098 8.02186e+10
15.5598 7.96065e+10
15.6098 7.89998e+10
15.6598 7.83984e+10
15.7098 7.7802e+10
15.7598 7.72105e+10
15.8098 7.66239e+10
15.8598 7.60419e+10
15.9098 7.54644e+10
15.9598 7.48914e+10
16.0098 7.43227e+10
16.0598 7.37582e+10
16.1098 7.31977e+10
16.1598 7.26412e+10
16.2098 7.20884e+10
16.2598 7.15395e+10
16.3098 7.09942e+10
16.3598 7.04523e+10
16.4098 6.99139e+10
16.4598 6.93788e+10
16.5098 6.88469e+10
16.5598 6.83182e+10
16.6098 6.77925e+10
16.6598 6.72697e+10
16.7098 6.67498e+10
16.7598 6.62327e+10
16.8098 6.57182e+10
16.8598 6.52063e+10
16.9098 6.4697e+10
16.9598 6.41901e+10
17.0098 6.36855e+10
17.0598 6.31831e+10
17.1098 6.2683e+10
17.1598 6.2185e+10
17.2098 6.1689e+10
17.2598 6.11949e+10
17.3098 6.07027e+10
17.3598 6.02124e+10
17.4098 5.97237e+10
17.4598 5.92367e+10
17.5098 5.87513e+10
17.5598 5.82674e+10
17.6098 5.77849e+10
17.6598 5.73038e+10
17.7098 5.68239e+10
17.7598 5.63452e+10
17.8098 5.58677e+10
17.8598 5.53912e+10
17.9098 5.49156e+10
17.9598 5.4441e+10
18.0098 5.39671e+10
18.0598 5.3494e+10
18.1098 5.30215e+10
18.1598 5.25495e+10
18.2098 5.2078e+10
18.2598 5.16069e+10
18.3098 5.1136e+10
18.3598 5.06653e+10
18.4098 5.01946e+10
18.4598 4.97239e+10
18.5098 4.92529e+10
18.5598 4.87817e+10
18.6098 4.831e+10
18.6598 4.78378e+10
18.7098 4.73648e+10
18.7598 4.68909e+10
18.8098 4.6416e+10
18.8598 4.59398e+10
18.9098 4.54621e+10
18.9598 4.49827e+10
19.0098 4.45014e+10
19.0598 4.40179e+10
19.1098 4.35318e+10
19.1598 4.30429e+10
19.2098 4.25507e+10
19.2598 4.20549e+10
19.3098 4.15549e+10
19.3598 4.10503e+10
19.4098 4.05403e+10
19.4598 4.00244e+10
19.5098 3.95018e+10
19.5598 3.89714e+10
19.6098 3.84323e+10
19.6598 3.78833e+10
19.7098 3.7323e+10
19.7598 3.67496e+10
19.8098 3.61612e+10
19.8598 3.55554e+10
19.9098 3.49292e+10
19.9598 3.42787e+10

_____Absorption rate_____
dist | absorption
0.025 1.23324e+10
0.075 1.26838e+10
0.125 1.3013e+10
0.175 1.33252e+10
0.225 1.36235e+10
0.275 1.39103e+10
0.325 1.41872e+10
0.375 1.44557e+10
0.425 1.47169e+10
0.475 1.49718e+10
0.525 1.52211e+10
0.575 1.54655e+10
0.625 1.57056e+10
0.675 1.59417e+10
0.725 1.61745e+10
0.775 1.64041e+10
0.825 1.6631e+10
0.875 1.68554e+10
0.925 1.70775e+10
0.975 1.72975e+10
1.025 1.75157e+10
1.075 1.77321e+10
1.125 1.7947e+10
1.175 1.81604e+10
1.225 1.83725e+10
1.275 1.85833e+10
1.325 1.8793e+10
1.375 1.90016e+10
1.425 1.92092e+10
1.475 1.94159e+10
1.525 1.96217e+10
1.575 1.98267e+10
1.625 2.0031e+10
1.675 2.02345e+10
1.725 2.04373e+10
1.775 2.06395e+10
1.825 2.08411e+10
1.875 2.10421e+10
1.925 2.12426e+10
1.975 2.14426e+10
2.025 2.16421e+10
2.075 2.18412e+10
2.125 2.20398e+10
2.175 2.2238e+10
2.225 2.24358e+10
2.275 2.26333e+10
2.325 2.28304e+10
2.375 2.30272e+10
2.425 2.32237e+10
2.475 2.34199e+10
2.525 2.36158e+10
2.575 2.38114e+10
2.625 2.40069e+10
2.675 2.42021e+10
2.725 2.4397e+10
2.775 2.45918e+10
2.825 2.47864e+10
2.875 2.49809e+10
2.925 2.51752e+10
2.975 2.53693e+10
3.025 2.55633e+10
3.075 2.57572e+10
3.125 2.5951e+10
3.175 2.61447e+10
3.225 2.63383e+10
3.275 2.65319e+10
3.325 2.67254e+10
3.375 2.69188e+10
3.425 2.71123e+10
3.475 2.73057e+10
3.525 2.74991e+10
3.575 2.76925e+10
3.625 2.78859e+10
3.675 2.80794e+10
3.72501 2.82729e+10
3.77501 2.84664e+10
3.82501 2.866e+10
3.87501 2.88537e+10
3.92501 2.90475e+10
3.97501 2.92414e+10
4.02501 2.94354e+10
4.07501 2.96295e+10
4.12501 2.98237e+10
4.17501 3.00181e+10
4.22501 3.02127e+10
4.27501 3.04074e+10
4.32501 3.06024e+10
4.37501 3.07975e+10
4.42501 3.09929e+10
4.47501 3.11884e+10
4.52501 3.13843e+10
4.57501 3.15803e+10
4.62501 3.17767e+10
4.67501 3.19733e+10
4.72501 3.21703e+10
4.77501 3.23675e+10
4.82501 3.25651e+10
4.87501 3.2763e+10
4.92501 3.29613e+10
4.97501 3.316e+10
5.02501 3.3359e+10
5.07501 3.35585e+10
5.12501 3.37584e+10
5.17501 3.39587e+10
5.22501 3.41594e+10
5.27501 3.43607e+10
5.32501 3.45624e+10
5.37501 3.47646e+10
5.42501 3.49674e+10
5.47501 3.51707e+10
5.52501 3.53745e+10
5.57501 3.55789e+10
5.62501 3.57839e+10
5.67501 3.59895e+10
5.72501 3.61957e+10
5.77501 3.64026e+10
5.82501 3.66101e+10
5.87501 3.68183e+10
5.92501 3.70271e+10
5.97501 3.72367e+10
6.00751 3.73731e+10
6.02251 3.74358e+10
6.03751 3.74981e+10
6.05252 3.75601e+10
6.06752 3.76217e+10
6.08252 3.76829e+10
6.09752 3.77437e+10
6.11252 3.78042e+10
6.12752 3.78643e+10
6.14252 3.7924e+10
6.15752 3.79833e+10
6.17252 3.80423e+10
6.18752 3.81009e+10
6.20252 3.81591e+10
6.21752 3.82169e+10
6.23252 3.82744e+10
6.24752 3.83316e+10
6.26252 3.83883e+10
6.27752 3.84447e+10
6.29252 3.85007e+10
6.30752 3.85563e+10
6.32252 3.86116e+10
6.33752 3.86665e+10
6.35252 3.8721e+10
6.36752 3.87752e+10
6.38252 3.8829e+10
6.39752 3.88824e+10
6.41252 3.89355e+10
6.42752 3.89882e+10
6.44252 3.90405e+10
6.45752 3.90925e+10
6.47252 3.91441e+10
6.48752 3.91954e+10
6.50253 3.92462e+10
6.51753 3.92968e+10
6.53253 3.93469e+10
6.54753 3.93967e+10
6.56253 3.94461e+10
6.57753 3.94952e+10
6.59253 3.95439e+10
6.60753 3.95923e+10
6.62253 3.96402e+10
6.63753 3.96879e+10
6.65253 3.97351e+10
6.66753 3.9782e+10
6.68253 3.98286e+10
6.69753 3.98748e+10
6.71253 3.99206e+10
6.72753 3.99661e+10
6.74253 4.00111e+10
6.75753 4.00559e+10
6.77253 4.01003e+10
6.78753 4.01443e+10
6.80253 4.0188e+10
6.81753 4.02314e+10
6.83253 4.02743e+10
6.84753 4.03169e+10
6.86253 4.03592e+10
6.87753 4.04011e+10
6.89253 4.04426e+10
6.90753 4.04838e+10
6.92253 4.05246e+10
6.93754 4.05651e+10
6.95254 4.06052e+10
6.96754 4.0645e+10
6.98254 4.06844e+10
6.99754 4.07235e+10
7.01254 4.07622e+10
7.02754 4.08005e+10
7.04254 4.08385e+10
7.05754 4.08762e+10
7.07254 4.09135e+10
7.08754 4.09504e+10
7.10254 4.0987e+10
7.11754 4.10232e+10
7.13254 4.10591e+10
7.14754 4.10946e+10
7.16254 4.11298e+10
7.17754 4.11647e+10
7.19254 4.11991e+10
7.20754 4.12333e+10
7.22254 4.1267e+10
7.23754 4.13005e+10
7.25254 4.13336e+10
7.26754 4.13663e+10
7.28254 4.13987e+10
7.29754 4.14307e+10
7.31254 4.14624e+10
7.32754 4.14937e+10
7.34254 4.15247e+10
7.35754 4.15553e+10
7.37255 4.15856e+10
7.38755 4.16155e+10
7.40255 4.16451e+10
7.41755 4.16744e+10
7.43255 4.17033e+10
7.44755 4.17318e+10
7.46255 4.176e+10
7.47755 4.17878e+10
7.49255 4.18153e+10
7.50755 4.18425e+10
7.52255 4.18693e+10
7.53755 4.18957e+10
7.55255 4.19218e+10
7.56755 4.19476e+10
7.58255 4.1973e+10
7.59755 4.19981e+10
7.61255 4.20228e+10
7.62755 4.20472e+10
7.64255 4.20712e+10
7.65755 4.20948e+10
7.67255 4.21182e+10
7.68755 4.21412e+10
7.70255 4.21638e+10
7.71755 4.21861e+10
7.73255 4.2208e+10
7.74755 4.22296e+10
7.76255 4.22509e+10
7.77755 4.22718e+10
7.79255 4.22924e+10
7.80756 4.23126e+10
7.82256 4.23325e+10
7.83756 4.2352e+10
7.85256 4.23712e+10
7.86756 4.239e+10
7.88256 4.24085e+10
7.89756 4.24266e+10
7.91256 4.24444e+10
7.92756 4.24619e+10
7.94256 4.2479e+10
7.95756 4.24958e+10
7.97256 4.25122e+10
7.98756 4.25283e+10
8.02006 4.25627e+10
8.07006 4.26163e+10
8.12006 4.26709e+10
8.17006 4.27266e+10
8.22006 4.27834e+10
8.27006 4.28413e+10
8.32006 4.29003e+10
8.37005 4.29604e+10
8.42005 4.30216e+10
8.47005 4.3084e+10
8.52005 4.31474e+10
8.57005 4.32119e+10
8.62005 4.32776e+10
8.67005 4.33444e+10
8.72005 4.34123e+10
8.77005 4.34813e+10
8.82005 4.35515e+10
8.87005 4.36227e+10
8.92005 4.36952e+10
8.97005 4.37687e+10
9.00254 4.38169e+10
9.01754 4.3839e+10
9.03254 4.38607e+10
9.04754 4.38821e+10
9.06254 4.39032e+10
9.07754 4.39238e+10
9.09254 4.39442e+10
9.10754 4.39643e+10
9.12254 4.3984e+10
9.13754 4.40033e+10
9.15254 4.40223e+10
9.16754 4.4041e+10
9.18254 4.40594e+10
9.19754 4.40774e+10
9.21254 4.40951e+10
9.22754 4.41124e+10
9.24253 4.41294e+10
9.25753 4.4146e+10
9.27253 4.41623e+10
9.28753 4.41783e+10
9.30253 4.4194e+10
9.31753 4.42093e+10
9.33253 4.42242e+10
9.34753 4.42389e+10
9.36253 4.42532e+10
9.37753 4.42671e+10
9.39253 4.42807e+10
9.40753 4.4294e+10
9.42253 4.43069e+10
9.43753 4.43195e+10
9.45253 4.43318e+10
9.46753 4.43437e+10
9.48252 4.43554e+10
9.49752 4.43666e+10
9.51252 4.43775e+10
9.52752 4.43881e+10
9.54252 4.43983e+10
9.55752 4.44083e+10
9.57252 4.44178e+10
9.58752 4.44271e+10
9.60252 4.4436e+10
9.61752 4.44445e+10
9.63252 4.44528e+10
9.64752 4.44606e+10
9.66252 4.44682e+10
9.67752 4.44754e+10
9.69252 4.44823e+10
9.70752 4.44888e+10
9.72252 4.44951e+10
9.73751 4.45009e+10
9.75251 4.45065e+10
9.76751 4.45117e+10
9.78251 4.45165e+10
9.79751 4.45211e+10
9.81251 4.45253e+10
9.82751 4.45291e+10
9.84251 4.45327e+10
9.85751 4.45358e+10
9.87251 4.45387e+10
9.88751 4.45412e+10
9.90251 4.45434e+10
9.91751 4.45453e+10
9.93251 4.45468e+10
9.94751 4.45479e+10
9.96251 4.45488e+10
9.9775 4.45493e+10
9.9925 4.45494e+10
10.0075 4.45493e+10
10.0225 4.45488e+10
10.0375 4.45479e+10
10.0525 4.45468e+10
10.0675 4.45452e+10
10.0825 4.45434e+10
10.0975 4.45412e+10
10.1125 4.45387e+10
10.1275 4.45358e+10
10.1425 4.45327e+10
10.1575 4.45291e+10
10.1725 4.45253e+10
10.1875 4.45211e+10
10.2025 4.45165e+10
10.2175 4.45117e+10
10.2325 4.45065e+10
10.2475 4.45009e+10
10.2625 4.44951e+10
10.2775 4.44889e+10
10.2925 4.44823e+10
10.3075 4.44754e+10
10.3225 4.44682e+10
10.3375 4.44606e+10
10.3525 4.44528e+10
10.3675 4.44445e+10
10.3825 4.4436e+10
10.3975 4.44271e+10
10.4125 4.44178e+10
10.4275 4.44083e+10
10.4425 4.43983e+10
10.4575 4.43881e+10
10.4725 4.43775e+10
10.4875 4.43666e+10
10.5025 4.43553e+10
10.5175 4.43437e+10
10.5325 4.43318e+10
10.5475 4.43195e+10
10.5625 4.43069e+10
10.5775 4.4294e+10
10.5925 4.42807e+10
10.6075 4.42671e+10
10.6225 4.42532e+10
10.6375 4.42389e+10
10.6525 4.42242e+10
10.6675 4.42093e+10
10.6825 4.4194e+10
10.6975 4.41783e+10
10.7125 4.41623e+10
10.7275 4.4146e+10
10.7425 4.41294e+10
10.7575 4.41124e+10
10.7725 4.40951e+10
10.7875 4.40774e+10
10.8025 4.40594e+10
10.8175 4.4041e+10
10.8325 4.40223e+10
10.8475 4.40033e+10
